rotation_x,rotation_y,rotation_z,acceleration_x,acceleration_y,acceleration_z
0.206708,0.0854361,-0.0194858,-0.0248897,-0.0292979,0.0336644
-0.0418991,0.104802,-0.00624985,-0.0347645,-0.107094,0.0490259
-0.277652,0.115207,0.021524,-0.0470446,-0.119881,0.0345864
-0.346611,0.094647,0.0320805,-0.0380135,-0.110213,0.0213088
-0.246835,0.0895697,0.00642866,-0.0269807,-0.0905616,0.0249958
-0.0240593,0.087563,0.0163338,-0.0190621,-0.00465977,-0.0148267
0.155268,0.0890142,0.00469095,0.00275135,0.0810812,-0.0215329
0.205649,0.0877766,-0.0349915,0.0251251,0.0911373,0.00477219
0.191454,0.0896267,-0.0462497,0.027747,0.0410058,0.0197583
0.173508,0.0733354,-0.0536192,0.013725,0.00951278,0.0103342
0.0583683,0.0493146,-0.0574118,0.00487068,-0.02057,0.00508881
-0.0584709,0.0253917,-0.0497244,0.00660703,-0.036684,-0.00136691
-0.112652,0.00321794,-0.0464455,0.00468205,-0.054657,-0.0226758
-0.0843286,-0.0176359,-0.0306947,-0.0088696,-0.0602152,-0.0379224
-0.0387889,-0.0245326,0.00644091,-0.028529,-0.0359843,-0.0512379
0.00473621,-0.0336952,0.0274564,-0.0264206,-0.0177337,-0.0697294
0.0810823,-0.0337919,0.0271497,-0.011748,-0.0362874,-0.0634764
0.188369,-0.0281726,0.0472634,-0.00196208,-0.0338138,-0.0508112
0.284421,-0.029498,0.0597526,-0.000550598,-0.00814158,-0.0451131
0.262242,-0.026749,0.0566351,0.00196943,0.00453281,-0.033569
0.0674409,-0.0139524,0.0456592,-0.000410408,0.00349271,-0.00768673
-0.180233,-0.022335,0.00234391,-0.00380449,-0.025499,0.0216612
-0.292959,-0.0185402,-0.0257104,-0.015394,-0.0441073,0.0396797
